Epoch,State Loss,Output Loss,Duration(s)
84,0.2661067843437195,0.10590114444494247,2.096510410308838
85,0.2656075954437256,0.10570491850376129,2.098231792449951
86,0.2651016414165497,0.10552781820297241,2.178982734680176
87,0.26458820700645447,0.1053638681769371,2.1299684047698975
88,0.26406949758529663,0.10520831495523453,2.124772548675537
89,0.2635495364665985,0.1050572469830513,2.1118156909942627
90,0.263033926486969,0.10490771383047104,2.113917827606201
91,0.2625289559364319,0.10476075857877731,2.209049701690674
92,0.2620360255241394,0.10461635887622833,2.1641838550567627
93,0.2615496814250946,0.10447479039430618,2.196169376373291
94,0.26106783747673035,0.10433638095855713,2.1902010440826416
95,0.26058992743492126,0.10420168936252594,2.161111831665039
96,0.26011574268341064,0.1040714830160141,2.175198554992676
97,0.2596448063850403,0.10394787788391113,2.1347837448120117
98,0.2591768503189087,0.1038300096988678,2.119699716567993
99,0.2587112784385681,0.10371846705675125,2.088954448699951
100,0.25824853777885437,0.10361391305923462,2.032259702682495
101,0.2577882707118988,0.10351505875587463,2.0338191986083984
102,0.2573314309120178,0.10342089086771011,2.100391149520874
103,0.25687822699546814,0.10333140194416046,2.123946189880371
104,0.25642678141593933,0.1032455712556839,2.0615992546081543
105,0.2559767961502075,0.10316211730241776,2.0594284534454346
106,0.25552812218666077,0.10308127850294113,2.1553235054016113
107,0.255080908536911,0.10300321877002716,2.1128640174865723
108,0.25463539361953735,0.1029282659292221,2.1354424953460693
109,0.2541918456554413,0.1028568223118782,2.1345651149749756
110,0.25375035405158997,0.10278914123773575,2.1950860023498535
111,0.25331148505210876,0.10272546857595444,2.1376075744628906
112,0.25287479162216187,0.10266494750976562,2.1454169750213623
113,0.25244060158729553,0.10260756313800812,2.188765287399292
114,0.2520087659358978,0.1025533378124237,2.0977931022644043
115,0.2515800893306732,0.10250169038772583,2.109945774078369
116,0.25115418434143066,0.10245254635810852,2.076981782913208
117,0.2507307231426239,0.10240616649389267,2.115056276321411
118,0.25030946731567383,0.1023620218038559,2.126042127609253
119,0.24989019334316254,0.10232007503509521,2.154322862625122
120,0.2494722455739975,0.10228049755096436,2.16837215423584
121,0.24905559420585632,0.10224270075559616,2.159844160079956
122,0.24864016473293304,0.10220622271299362,2.196869373321533
123,0.24822598695755005,0.10217083245515823,2.2530198097229004
124,0.2478136122226715,0.10213650017976761,2.1587908267974854
125,0.2474028766155243,0.10210292041301727,2.175488233566284
126,0.24699340760707855,0.10207006335258484,2.1488165855407715
127,0.24658580124378204,0.10203790664672852,2.1141297817230225
128,0.24618034064769745,0.10200631618499756,2.150164842605591
129,0.24577760696411133,0.10197500884532928,2.1397716999053955
130,0.24537774920463562,0.10194381326436996,2.181732416152954
131,0.24497999250888824,0.10191264748573303,2.1482672691345215
132,0.24458430707454681,0.10188168287277222,2.1306874752044678
133,0.24419048428535461,0.1018509492278099,2.126538038253784
134,0.24379825592041016,0.1018204391002655,2.157609462738037
135,0.24340759217739105,0.10179025679826736,2.138823986053467
136,0.24301807582378387,0.10176060348749161,2.1201388835906982
137,0.242629736661911,0.10173152387142181,2.1740024089813232
138,0.2422424703836441,0.10170309245586395,2.124321699142456
139,0.24185629189014435,0.10167522728443146,2.1221208572387695
140,0.24147139489650726,0.1016477718949318,2.1599721908569336
141,0.2410879135131836,0.10162070393562317,2.1251742839813232
142,0.2407056987285614,0.10159388929605484,2.1259429454803467
143,0.24032452702522278,0.10156727582216263,2.1204957962036133
144,0.23994475603103638,0.10154086351394653,2.1665029525756836
145,0.2395665943622589,0.10151459276676178,2.1251747608184814
146,0.23918983340263367,0.10148853063583374,2.1332168579101562
147,0.23881392180919647,0.10146285593509674,2.144277334213257
148,0.23843905329704285,0.1014375165104866,2.106260299682617
149,0.23806554079055786,0.10141246765851974,2.111055374145508
150,0.23769356310367584,0.10138749331235886,2.111982583999634
151,0.23732306063175201,0.10136238485574722,2.146493911743164
152,0.23695382475852966,0.1013369932770729,2.12743878364563
153,0.23658570647239685,0.10131142288446426,2.1558847427368164
154,0.23621892929077148,0.10128578543663025,2.172646999359131
155,0.23585346341133118,0.10126012563705444,2.118365526199341
156,0.23548895120620728,0.1012345477938652,2.135103940963745
157,0.2351248562335968,0.1012091115117073,2.1911892890930176
158,0.23476192355155945,0.10118361562490463,2.0882341861724854
159,0.23440010845661163,0.10115797072649002,2.075395107269287
160,0.23403936624526978,0.10113215446472168,2.1375226974487305
161,0.23367953300476074,0.1011061891913414,2.211155891418457
162,0.23332056403160095,0.10108015686273575,2.1334924697875977
163,0.23296257853507996,0.10105417668819427,2.1136913299560547
164,0.23260532319545746,0.10102827847003937,2.1027019023895264
165,0.23224873840808868,0.10100265592336655,2.0766348838806152
166,0.23189251124858856,0.10097737610340118,2.067335605621338
167,0.23153705894947052,0.10095235705375671,2.151289463043213
168,0.23118232190608978,0.1009274497628212,2.151399850845337
169,0.23082804679870605,0.10090263187885284,2.0623559951782227
170,0.23047417402267456,0.10087774693965912,2.063180923461914
171,0.23012076318264008,0.10085278749465942,2.1020190715789795
172,0.22976790368556976,0.10082775354385376,2.066763162612915
173,0.22941526770591736,0.10080280154943466,2.0338191986083984
174,0.22906279563903809,0.10077787190675735,2.0788888931274414
175,0.22871068120002747,0.10075291246175766,2.050569772720337
176,0.2283591777086258,0.10072782635688782,2.031386613845825
177,0.22800835967063904,0.10070261359214783,2.0633468627929688
178,0.2276582568883896,0.10067728161811829,2.0975630283355713
179,0.22730883955955505,0.10065194219350815,2.057680368423462
180,0.2269599288702011,0.10062652081251144,2.0597996711730957
181,0.22661171853542328,0.10060109198093414,2.1035144329071045
182,0.22626397013664246,0.10057584196329117,2.0525741577148438
183,0.22591638565063477,0.1005508154630661,2.0528724193573
184,0.22556887567043304,0.10052601993083954,2.0628821849823
185,0.2252216786146164,0.10050133615732193,2.10679030418396
186,0.22487488389015198,0.1004767194390297,2.0931620597839355
187,0.22452878952026367,0.10045193135738373,2.12831974029541
188,0.22418324649333954,0.10042698681354523,2.1754748821258545
189,0.2238386869430542,0.10040196776390076,2.107455253601074
190,0.22349511086940765,0.10037678480148315,2.1054306030273438
191,0.2231527417898178,0.100351482629776,2.089691162109375
192,0.22281108796596527,0.10032621026039124,2.1264920234680176
193,0.2224702388048172,0.10030101984739304,2.1146199703216553
194,0.2221299707889557,0.10027595609426498,2.1148035526275635
195,0.22178998589515686,0.10025104880332947,2.1448092460632324
196,0.22145035862922668,0.10022623091936111,2.040654420852661
197,0.22111131250858307,0.10020121186971664,2.053791046142578
198,0.22077296674251556,0.10017584264278412,2.0712554454803467
199,0.22043518722057343,0.10015007108449936,2.02365779876709
200,0.22009822726249695,0.10012399405241013,2.0244133472442627
201,0.21976204216480255,0.10009773075580597,2.0893678665161133
202,0.2194262593984604,0.10007137060165405,2.1349728107452393
203,0.21909087896347046,0.10004489123821259,2.089353084564209
204,0.21875588595867157,0.10001809149980545,2.0710012912750244
205,0.2184213399887085,0.09999091923236847,2.091374158859253
206,0.21808719635009766,0.09996352344751358,2.056312084197998
207,0.2177533358335495,0.09993582963943481,2.049561023712158
208,0.21741946041584015,0.09990791976451874,2.0541210174560547
209,0.2170858234167099,0.0998799055814743,2.156838893890381
210,0.21675245463848114,0.0998520702123642,2.1220452785491943
211,0.21641895174980164,0.09982465952634811,2.1253035068511963
212,0.21608524024486542,0.09979750216007233,2.166865825653076
213,0.21575148403644562,0.09977048635482788,2.123351573944092
214,0.21541783213615417,0.09974333643913269,2.1268539428710938
215,0.21508437395095825,0.09971580654382706,2.1688106060028076
216,0.21475087106227875,0.0996878370642662,2.127685308456421
217,0.2144172340631485,0.09965968877077103,2.125464677810669
218,0.21408338844776154,0.09963152557611465,2.0902535915374756
219,0.21374908089637756,0.09960359334945679,2.0887327194213867
220,0.21341446042060852,0.09957579523324966,2.053414821624756
221,0.2130797803401947,0.09954813122749329,2.047130823135376
222,0.21274490654468536,0.09952043741941452,2.090747117996216
223,0.21240997314453125,0.09949275851249695,2.0486412048339844
224,0.21207484602928162,0.09946522861719131,2.053305149078369
225,0.2117396891117096,0.09943792968988419,2.0725998878479004
226,0.21140414476394653,0.09941089898347855,2.0763113498687744
227,0.2110685259103775,0.09938398003578186,2.0391430854797363
228,0.21073384582996368,0.09935677796602249,2.034214496612549
229,0.21039974689483643,0.09932917356491089,2.0703697204589844
230,0.2100655883550644,0.09930139780044556,2.0338807106018066
231,0.20973078906536102,0.09927390515804291,2.0407936573028564
232,0.20939505100250244,0.09924682974815369,2.0738234519958496
233,0.20905859768390656,0.09922005981206894,2.04081654548645
234,0.20872187614440918,0.0991935133934021,2.116539478302002
235,0.20838519930839539,0.0991671159863472,2.042956829071045
236,0.20804859697818756,0.09914074093103409,2.084756374359131
237,0.2077122926712036,0.09911403059959412,2.0792925357818604
238,0.20737618207931519,0.0990871861577034,2.1408519744873047
239,0.20703956484794617,0.09906048327684402,2.2201087474823
240,0.20670199394226074,0.09903407841920853,2.153566360473633
241,0.20636463165283203,0.09900783747434616,2.129891872406006
242,0.20602735877037048,0.09898148477077484,2.16192626953125
243,0.20569036900997162,0.09895500540733337,2.175661087036133
244,0.2053535282611847,0.09892831742763519,2.1621992588043213
245,0.2050170600414276,0.09890160709619522,2.1625325679779053
246,0.20468059182167053,0.09887503832578659,2.1970505714416504
247,0.20434421300888062,0.09884853661060333,2.1736865043640137
248,0.20400866866111755,0.0988219678401947,2.137051820755005
249,0.20367440581321716,0.09879505634307861,2.032055377960205
250,0.2033408284187317,0.09876801073551178,2.0937719345092773
251,0.20300820469856262,0.0987410619854927,2.044403076171875
252,0.20267584919929504,0.0987142026424408,2.110846996307373
253,0.20234397053718567,0.09868724644184113,2.1290283203125
254,0.2020123153924942,0.09866010397672653,2.099320411682129
255,0.20168116688728333,0.0986330509185791,2.0902793407440186
256,0.2013501524925232,0.0986061617732048,2.139948606491089
257,0.20101961493492126,0.09857938438653946,2.100637197494507
258,0.20068970322608948,0.09855213761329651,2.097823143005371
259,0.2003607302904129,0.09852423518896103,2.0890159606933594
260,0.20003288984298706,0.098495714366436,2.1373276710510254
261,0.19970591366291046,0.098467156291008,2.1251678466796875
262,0.19937941431999207,0.0984388142824173,2.0605251789093018
263,0.19905366003513336,0.09841050952672958,2.089916706085205
264,0.19872838258743286,0.09838201105594635,2.041914463043213
265,0.19840401411056519,0.09835327416658401,2.085575580596924
266,0.19808019697666168,0.09832456707954407,2.1004397869110107
267,0.1977570801973343,0.09829609841108322,2.155425786972046
268,0.197434663772583,0.09826776385307312,2.067427635192871
269,0.1971133053302765,0.09823911637067795,2.128166913986206
270,0.19679294526576996,0.0982101559638977,2.148214817047119
271,0.1964734047651291,0.09818173944950104,2.1859402656555176
272,0.19615380465984344,0.09815401583909988,2.168628454208374
273,0.19583560526371002,0.0981263667345047,2.2166504859924316
274,0.1955191045999527,0.0980985164642334,2.2131428718566895
275,0.19520430266857147,0.09807100147008896,2.1463558673858643
276,0.19489049911499023,0.09804389625787735,2.1660757064819336
277,0.19457826018333435,0.09801698476076126,2.237765073776245
278,0.19426847994327545,0.09798997640609741,2.1430723667144775
279,0.19396129250526428,0.09796305000782013,2.1271822452545166
280,0.19365635514259338,0.09793655574321747,2.1863815784454346
281,0.19335319101810455,0.09791035205125809,2.1524970531463623
282,0.19305139780044556,0.09788405150175095,2.153986692428589
283,0.19275133311748505,0.0978577584028244,2.146559476852417
284,0.1924527883529663,0.09783150255680084,2.1809163093566895
285,0.19215527176856995,0.09780537337064743,2.149305582046509
286,0.1918593943119049,0.09777916222810745,2.1298985481262207
287,0.1915656477212906,0.09775248169898987,2.169123411178589
288,0.19127343595027924,0.09772635996341705,2.1437015533447266
289,0.19098231196403503,0.09770076721906662,2.1572647094726562
290,0.19069279730319977,0.09767509251832962,2.1494178771972656
291,0.19040480256080627,0.09764976054430008,2.202716827392578
292,0.19011762738227844,0.09762510657310486,2.112403631210327
293,0.18983237445354462,0.09760058671236038,2.1288013458251953
294,0.18954916298389435,0.0975758358836174,2.248948335647583
295,0.18926787376403809,0.09755150228738785,2.1939990520477295
296,0.18898864090442657,0.09752733260393143,2.154597759246826
297,0.18871143460273743,0.09750264137983322,2.192504644393921
298,0.1884363740682602,0.09747777879238129,2.1664845943450928
299,0.18816247582435608,0.09745313972234726,2.1634514331817627
300,0.1878904104232788,0.09742843359708786,2.1709396839141846
301,0.18762025237083435,0.09740368276834488,2.174593210220337
302,0.18735161423683167,0.09737922251224518,2.126201629638672
303,0.18708430230617523,0.09735497087240219,2.116286516189575
304,0.18681825697422028,0.09733080863952637,2.169529676437378
305,0.18655332922935486,0.09730701148509979,2.1373863220214844
306,0.1862894594669342,0.09728357940912247,2.127011299133301
307,0.186026930809021,0.09726019203662872,2.2101569175720215
308,0.18576572835445404,0.09723693132400513,2.1354103088378906
309,0.1855059713125229,0.09721402078866959,2.13861083984375
310,0.18524792790412903,0.09719071537256241,2.1408681869506836
311,0.18499083817005157,0.09716755151748657,2.1900932788848877
312,0.18473516404628754,0.09714435040950775,2.1791298389434814
313,0.18448065221309662,0.09712108969688416,2.1554501056671143
314,0.18422731757164001,0.09709800779819489,2.2275187969207764
315,0.1839752346277237,0.09707510471343994,2.203922986984253
316,0.18372425436973572,0.09705214202404022,2.1745569705963135
317,0.18347413837909698,0.09702959656715393,2.199387311935425
318,0.1832251101732254,0.09700730443000793,2.2505528926849365
319,0.182977095246315,0.09698507934808731,2.1246252059936523
320,0.1827298402786255,0.09696311503648758,2.129319190979004
321,0.18248340487480164,0.09694129228591919,2.177614212036133
322,0.18223784863948822,0.09691939502954483,2.122985601425171
323,0.1819932460784912,0.09689749777317047,2.223405599594116
324,0.1817495971918106,0.0968756154179573,2.2330408096313477
325,0.18150706589221954,0.09685342758893967,2.261417865753174
326,0.1812652200460434,0.09683165699243546,2.1933608055114746
327,0.1810246706008911,0.09680938720703125,2.1554784774780273
328,0.1807841807603836,0.09678778052330017,2.2081329822540283
329,0.18054509162902832,0.0967661514878273,2.248781681060791
330,0.18030700087547302,0.09674452990293503,2.199910879135132
331,0.18006864190101624,0.09672358632087708,2.1700568199157715
332,0.17983119189739227,0.0967024490237236,2.151543140411377
333,0.17959433794021606,0.09668159484863281,2.1686136722564697
334,0.1793578714132309,0.09666097164154053,2.150599718093872
335,0.1791226863861084,0.09663998335599899,2.198897361755371
336,0.1788880079984665,0.09661941975355148,2.169227361679077
337,0.17865432798862457,0.096598319709301,2.1939685344696045
338,0.17842085659503937,0.09657761454582214,2.1751229763031006
339,0.178188294172287,0.09655686467885971,2.2084717750549316
340,0.17795705795288086,0.09653594344854355,2.2017388343811035
341,0.17772580683231354,0.09651565551757812,2.2063698768615723
342,0.17749536037445068,0.0964948758482933,2.1600265502929688
343,0.17726527154445648,0.0964745283126831,2.17111873626709
344,0.17703549563884735,0.09645446389913559,2.193202018737793
345,0.17680644989013672,0.09643406420946121,2.2392678260803223
346,0.17657706141471863,0.09641426056623459,2.240860939025879
347,0.17634855210781097,0.0963941439986229,2.130101442337036
348,0.17612136900424957,0.0963737741112709,2.184267044067383
349,0.17589356005191803,0.09635397046804428,2.1385772228240967
350,0.17566676437854767,0.09633371978998184,2.133888006210327
351,0.17544107139110565,0.09631326794624329,2.1292192935943604
352,0.17521479725837708,0.09629333764314651,2.2082440853118896
353,0.17498961091041565,0.09627315402030945,2.1311416625976562
354,0.1747651994228363,0.09625283628702164,2.132141351699829
355,0.17454050481319427,0.09623301029205322,2.1945481300354004
356,0.17431649565696716,0.09621299803256989,2.1638615131378174
357,0.17409303784370422,0.09619303047657013,2.1460037231445312
358,0.17386947572231293,0.09617342799901962,2.19386887550354
359,0.17364640533924103,0.0961536392569542,2.263207197189331
360,0.17342378199100494,0.0961337760090828,2.165241003036499
361,0.1732010692358017,0.09611416608095169,2.243337392807007
362,0.1729786992073059,0.0960942953824997,2.1948587894439697
363,0.17275676131248474,0.09607434272766113,2.149440288543701
364,0.17253468930721283,0.09605459868907928,2.1925837993621826
365,0.17231324315071106,0.09603460878133774,2.242231607437134
366,0.1720922887325287,0.09601462632417679,2.2560691833496094
367,0.17187130451202393,0.09599494189023972,2.1472554206848145
368,0.17165091633796692,0.09597501158714294,2.1692044734954834
369,0.17143061757087708,0.09595532715320587,2.2540338039398193
370,0.17121067643165588,0.09593573212623596,2.1178438663482666
371,0.17099136114120483,0.09591580927371979,2.1558332443237305
372,0.17077156901359558,0.09589634835720062,2.185983419418335
373,0.17055267095565796,0.09587685018777847,2.215878486633301
374,0.1703346073627472,0.09585694223642349,2.21110463142395
375,0.17011535167694092,0.09583771973848343,2.264643430709839
376,0.16989736258983612,0.09581831097602844,2.1953063011169434
377,0.16968052089214325,0.09579849988222122,2.144603729248047
378,0.16946209967136383,0.09577931463718414,2.1457719802856445
379,0.16924473643302917,0.09575966745615005,2.200604200363159
380,0.16902825236320496,0.09573987871408463,2.1705446243286133
381,0.16881109774112701,0.09572052955627441,2.1703712940216064
382,0.1685948371887207,0.09570097923278809,2.1876022815704346
383,0.16837920248508453,0.0956810787320137,2.17771053314209
384,0.16816312074661255,0.0956614762544632,2.139357089996338
385,0.16794797778129578,0.0956418439745903,2.1334140300750732
386,0.16773323714733124,0.09562157094478607,2.1671342849731445
387,0.1675187051296234,0.09560154378414154,2.13584303855896
388,0.16730469465255737,0.09558164328336716,2.138671398162842
389,0.16709089279174805,0.0955614447593689,2.1697027683258057
390,0.16687746345996857,0.09554149955511093,2.1385958194732666
391,0.16666381061077118,0.09552191942930222,2.1283514499664307
392,0.16645051538944244,0.09550219774246216,2.184084415435791
393,0.16623765230178833,0.0954824686050415,2.2215070724487305
394,0.1660248339176178,0.09546282142400742,2.0483057498931885
395,0.16581235826015472,0.09544301778078079,2.0481717586517334
396,0.16560029983520508,0.09542299807071686,2.0968048572540283
397,0.16538825631141663,0.09540316462516785,2.049668073654175
398,0.16517651081085205,0.09538324177265167,2.038987874984741
399,0.1649649292230606,0.09536328166723251,2.027291774749756
400,0.1647532731294632,0.09534350037574768,2.311452865600586
401,0.16454200446605682,0.09532357007265091,2.0067596435546875
402,0.16433118283748627,0.09530355036258698,2.07063627243042
403,0.16412043571472168,0.09528356045484543,2.0224850177764893
404,0.1639101207256317,0.09526336938142776,2.016711950302124
405,0.1636999547481537,0.09524323791265488,2.022541046142578
406,0.1634901612997055,0.0952230766415596,2.0609965324401855
407,0.16328047215938568,0.0952029749751091,2.0218305587768555
408,0.163070946931839,0.09518285095691681,2.0458433628082275
409,0.16286161541938782,0.09516264498233795,2.0571036338806152
410,0.1626526117324829,0.09514245390892029,2.090146064758301
411,0.16244380176067352,0.09512225538492203,2.089816093444824
412,0.16223526000976562,0.09510188549757004,2.0910322666168213
413,0.16202683746814728,0.09508156031370163,2.130401372909546
414,0.1618186980485916,0.09506116062402725,2.0895140171051025
415,0.161610946059227,0.09504060447216034,2.092756986618042
416,0.1614033430814743,0.09502013772726059,2.1315388679504395
417,0.1611960530281067,0.0949995294213295,2.0910816192626953
418,0.16098906099796295,0.09497897326946259,2.0922203063964844
419,0.16078239679336548,0.09495837986469269,2.1332640647888184
420,0.1605759561061859,0.09493781626224518,2.0908701419830322
421,0.16036969423294067,0.09491726011037827,2.0892550945281982
422,0.16016368567943573,0.09489669650793076,2.0899581909179688
423,0.1599579155445099,0.09487610310316086,2.1303842067718506
424,0.15975263714790344,0.09485530853271484,2.0901873111724854
425,0.15954738855361938,0.09483467042446136,2.0927836894989014
426,0.15934275090694427,0.09481365978717804,2.134080171585083
427,0.1591377556324005,0.09479307383298874,2.089491605758667
428,0.15893326699733734,0.09477190673351288,2.088409185409546
429,0.15872906148433685,0.09475077688694,2.0875706672668457
430,0.15852509438991547,0.09472960978746414,2.126516342163086
431,0.15832164883613586,0.09470804035663605,2.088754892349243
432,0.15811777114868164,0.09468682110309601,2.092336654663086
433,0.15791434049606323,0.09466519951820374,2.1317310333251953
434,0.1577109396457672,0.09464368969202042,2.0918922424316406
435,0.15750756859779358,0.09462244063615799,2.0933234691619873
436,0.15730462968349457,0.09460083395242691,2.134247303009033
437,0.1571011245250702,0.09457971900701523,2.093477725982666
438,0.1568981260061264,0.09455820173025131,2.0917437076568604
439,0.1566951423883438,0.09453683346509933,2.09041690826416
440,0.1564924418926239,0.09451545029878616,2.1070597171783447
441,0.15629026293754578,0.09449365735054016,2.048123836517334
442,0.15608754754066467,0.094472236931324,2.0509414672851562
443,0.1558855026960373,0.09445027261972427,2.089606761932373
444,0.15568320453166962,0.09442862123250961,2.0507724285125732
445,0.15548138320446014,0.09440667182207108,2.048434257507324
446,0.15527953207492828,0.09438499063253403,2.050727128982544
447,0.15507815778255463,0.09436306357383728,2.084562301635742
448,0.1548764407634735,0.09434158354997635,2.053391695022583
449,0.15467527508735657,0.09431962668895721,2.0473034381866455
450,0.15447357296943665,0.09429816156625748,2.0901906490325928
451,0.1542726457118988,0.09427622705698013,2.048156261444092
452,0.15407195687294006,0.0942542627453804,2.0466012954711914
453,0.15387170016765594,0.094231978058815,2.094125986099243
454,0.1536717414855957,0.0942094698548317,2.0492255687713623
455,0.15347179770469666,0.09418703615665436,2.0464396476745605
456,0.15327225625514984,0.0941644012928009,2.0459065437316895
457,0.15307262539863586,0.09414198994636536,2.0889804363250732
458,0.1528732180595398,0.09411949664354324,2.051272392272949
459,0.1526741087436676,0.09409686177968979,2.0522472858428955
460,0.15247470140457153,0.09407460689544678,2.0939457416534424
461,0.15227580070495605,0.09405185282230377,2.047532320022583
462,0.15207628905773163,0.09402970224618912,2.0480940341949463
463,0.15187755227088928,0.0940069705247879,2.0454084873199463
464,0.15167853236198425,0.09398458153009415,2.0869903564453125
465,0.15148000419139862,0.09396182745695114,2.0471127033233643
466,0.15128181874752045,0.09393882006406784,2.047440528869629
467,0.15108348429203033,0.09391602128744125,2.0851993560791016
468,0.15088553726673126,0.09389271587133408,2.046438694000244
469,0.15068769454956055,0.0938694179058075,2.042893886566162
470,0.15048979222774506,0.09384632110595703,2.045713424682617
471,0.15029241144657135,0.09382273256778717,2.087076425552368
472,0.15009433031082153,0.09379981458187103,2.0484631061553955
473,0.14989660680294037,0.0937766283750534,2.0449559688568115
474,0.14969885349273682,0.09375349432229996,2.0893781185150146
475,0.149500772356987,0.0937306210398674,2.049574136734009
476,0.14930322766304016,0.09370716661214828,2.048738956451416
477,0.14910584688186646,0.09368380159139633,2.0884945392608643
478,0.14890827238559723,0.09366065263748169,2.047917604446411
479,0.14871105551719666,0.09363708645105362,2.0465073585510254
480,0.14851339161396027,0.0936138778924942,2.0472066402435303
481,0.14831605553627014,0.09359029680490494,2.080549716949463
482,0.14811883866786957,0.09356658905744553,2.0480258464813232
483,0.14792141318321228,0.09354311227798462,2.048922538757324
484,0.14772437512874603,0.09351921081542969,2.0845606327056885
485,0.14752665162086487,0.09349597990512848,2.0437798500061035
486,0.1473294049501419,0.09347197413444519,2.048403024673462
487,0.14713135361671448,0.09344877302646637,2.0480539798736572
488,0.1469336301088333,0.09342514723539352,2.0882112979888916
489,0.14673590660095215,0.09340155124664307,2.045681953430176
490,0.14653825759887695,0.0933779776096344,2.044273853302002
